かける,2,欠ける
けっかん,2,欠陥
あくび,2,欠伸
けっせき,2,欠席
けってん,2,欠点
きまり,2,決まり
けっしん,2,決心
けってい,2,決定
あな,2,穴
むすぶ,2,結ぶ
けっか,2,結果
けっきょく,2,結局
けつろん,2,結論
けつあつ,2,血圧
けつえき,2,血液
げっきゅう,2,月給
つきひ,2,月日
げつまつ,2,月末
げつよう,2,月曜
げつ,2,月
けんこう,2,健康
かねる,2,兼ねる
けん,2,券
やかましい,2,喧しい
きらう,2,嫌う
いやがる,2,嫌がる
たつ,2,建つ
けんせつ,2,建設
けんちく,2,建築
けんぽう,2,憲法
けんめい,2,懸命
けんさ,2,検査
けんとう,2,検討
けんり,2,権利
こんだて,2,献立
けんしゅう,2,研修
けんちょう,2,県庁
かた,2,肩
みっともない,2,みっともない
みおろす,2,見下ろす
けんかい,2,見解
けんがく,2,見学
みかけ,2,見掛け
みなれる,2,見慣れる
みつめる,2,見詰める
みごと,2,見事
みだし,2,見出し
みあげる,2,見上げる
みおくり,2,見送り
みおくる,2,見送る
みなおす,2,見直す
けんとう,2,見当
みまい,2,見舞い
みまう,2,見舞う
みかた,2,見方
みほん,2,見本
けんきょ,2,謙虚
けんそん,2,謙遜
かしこい,2,賢い
のき,2,軒
よこす,2,よこす
けわしい,2,険しい
けんびきょう,2,顕微鏡
もと,2,元
もともと,2,元々
がんじつ,2,元日
はら,2,原
げんこう,2,原稿
げんさん,2,原産
げんし,2,原始
げんり,2,原理
げんりょう,2,原料
げんじゅう,2,厳重
へらす,2,減らす
へる,2,減る
げん,2,現
げんに,2,現に,
あらわれ,2,現れ,
あらわれる,2,現れる,
げんきん,2,現金,
げんざい,2,現在,
げんじつ,2,現実,
げんしょう,2,現象,
げんば,2,現場,
げんじょう,2,現状,
げんだい,2,現代,
いいだす,2,言い出す,2
いいつける,2,言い付ける,
いわば,2,言わば,
げんご,2,言語,
ことづける,2,言付ける,
ことばづかい,2,言葉遣い,
ことわざ,2,諺
かぎり,2,限り
かぎる,2,限る
げんかい,2,限界
げんど,2,限度
こじん,2,個人
ふる,2,古
こてん,2,古典
よびかける,2,呼び掛ける
こきゅう,2,呼吸
よびだす,2,呼出す
かたまる,2,固まる
こたい,2,固体
とだな,2,戸棚
こきょう,2,故郷
ふるさと,2,郷里
ふるさと,2,故郷
かれる,2,枯れる
みずうみ,2,湖
のり,2,糊
もも,2,腿
もも,2,股
こしょう,2,胡椒
とら,2,虎
ほこり,2,誇り
またぐ,2,跨ぐ
ごじゅうおん,2,五十音
たがい,2,互い
くれぐれも,2,くれぐれも
ごらく,2,娯楽
ご,2,後
のち,2,後
あと,2,後,
あと,2,跡,
こうしゃ,2,後者,
こうはい,2,後輩,
ごえんりょなく,2,御遠慮なく,2
おかけください,2,おかけください,2
おかけください,2,お掛け下さい,3
おかえり,2,御帰り,2
おかえり,2,お帰り,2
ごくろうさま,2,ご苦労さま,
ごくろうさま,2,ご苦労様,2
ごくろうさま,2,ごくろうさま,3
おげんきですか,2,お元気ですか,4
おかまいなく。,2,お構いなく,
おまいり,2,お参り,
おじぎ,2,お辞儀,
おじゃまします,2,お邪魔します,4
おじゃまします,2,おじゃまします,3
おせわになりました,2,御世話になりました,6
おさきに,2,お先に,
おまえ,2,お前,
ごぞんじですか,2,御存知ですか,3
おまちどおさま,2,御待ち遠様,4
おまちください,2,御待ち下さい,3
おんちゅう,2,御中,
おやつ,2,おやつ,2
ごぶさた,2,ご無沙汰,
ごめん,2,御免,
おめにかかる,2,お目に掛かる,4
おめでたい,2,おめでたい,
おめでとう,2,おめでとう,
ごらん,2,御覧,
ご,2,碁,
ご,2,語,
かたる,2,語る,
ごがく,2,語学,
あやまり,2,誤り,
ごかい,2,誤解,
こうかん,2,交換,
こうさ,2,交差,
こうさい,2,交際,
こうたい,2,交替,
こうつうきかん,2,交通機関,2
こうりゅう,2,交流,
こうほ,2,候補,
こうけい,2,光景,
こうせん,2,光線,
こうがい,2,公害,
こうきょう,2,公共
こうしき,2,公式
こうしゅう,2,公衆
こうせい,2,公正
こうひょう,2,公表
こうへい,2,公平
こうむ,2,公務
こうせき,2,功績
きく,2,効く
こうか,2,効果
こうりょく,2,効力
あつかましい,2,厚かましい
くちべに,2,口紅
こうじつ,2,口実
むかい,2,向い
むき,2,向き
むく,2,向く
むける,2,向ける
すききらい,2,好き嫌い
すきずき,2,好き好き
このみ,2,好み
このむ,2,好む
こうこう,2,孝行
こういん,2,工員
こうげい,2,工芸
こうじ,2,工事
こうば,2,工場
くふう,2,工夫
さいわい,2,幸
しあわせ,2,幸せ
こううん,2,幸運
こうふく,2,幸福
ひろがる,2,広がる
ひろげる,2,広げる
ひろさ,2,広さ
ひろめる,2,広める
ひろびろ,2,広々
こうこく,2,広告
ひろば,2,広場
あわただしい,2,慌しい
あわてる,2,慌てる
せめる,2,攻める
せめる,2,責める
こうげき,2,攻撃
ふける,2,更ける
さらに,2,更に
こうしゃ,2,校舎
こうてい,2,校庭
かまいません,2,構いません,3
こうせい,2,構成,
こうぞう,2,構造,
こうか,2,硬貨,
こうよう,2,紅葉,
もみじ,2,紅葉,
しぼる,2,絞る,
つな,2,綱,
たがやす,2,耕す,
こうち,2,耕地,
かんがえ,2,考え,
こうりょ,2,考慮,
こうてい,2,肯定,
こうくう,2,航空,
あらい,2,荒い,
あれる,2,荒れる,
いき,2,行
ゆき,2,行
いきなり,2,いきなり
ぎょうぎ,2,行儀
ぎょうじ,2,行事
こうどう,2,行動
ゆくえ,2,行方
ぎょうれつ,2,行列
こうえん,2,講演
こうし,2,講師
こうけん,2,貢献
こうぶつ,2,鉱物
ふる,2,降る
こうもく,2,項目
かおり,2,香
こうすい,2,香水
こう,2,高
たかめる,2,高める
こうか,2,高価
こうきゅう,2,高級
こうそう,2,高層
こうそく,2,高速
こうど,2,高度
こうとう,2,高等
あわせる,2,合わせる
あわせる,2,併せる
ごうかく,2,合格
ごうけい,2,合計
あいず,2,合図
ごうどう,2,合同
ごうり,2,合理
ごうりゅう,2,合流
ごうか,2,豪華
こくふく,2,克服
きざむ,2,刻む
こくおう,2,国王
こっか,2,国家
こっかい,2,国会
こっきょう,2,国境
こくご,2,国語
こくせき,2,国籍
こくみん,2,国民
こくりつ,2,国立
こくもつ,2,穀物
こくばん,2,黒板
こし,2,腰
こしかけ,2,腰掛
たちまち,2,忽ち
ほね,2,骨
こっせつ,2,骨折
こむ,2,込む
こむ,2,混む
こめる,2,込める
これら,2,これら
こん,2,今
いまに,2,今に
いまにも,2,今にも
こんかい,2,今回
こんご,2,今後
こんど,2,今度
きょう,2,今日
こんにち,2,今日
こんなん,2,困難
こんやく,2,婚約
うらみ,2,恨み
うらむ,2,恨む
ね,2,根
まざる,2,混ざる
まじる,2,混じる
まぜる,2,混ぜる
まざる,2,交ざる
まじる,2,交じる
まぜる,2,交ぜる
こんごう,2,混合
こんざつ,2,混雑
こんらん,2,混乱
こん,2,紺
さゆう,2,左右
さ,2,差
さしひく,2,差し引く
さしつかえ,2,差支え
さべつ,2,差別
さばく,2,砂漠
くさり,2,鎖
ざせき,2,座席
ざぶとん,2,座布団
ざしき,2,座敷
もよおし,2,催し
さいそく,2,催促
さい,2,再
ふたたび,2,再び
さいさん,2,再三
さい,2,最
もっとも,2,最も
さいこう,2,最高
さいしゅう,2,最終
さいちゅう,2,最中
さいてい,2,最低
ふさがる,2,塞がる
ふさぐ,2,塞ぐ
さいのう,2,才能
さいてん,2,採点
すませる,2,済ませる
すまない,2,済まない
さいなん,2,災難
くだく,2,砕く
くだける,2,砕ける
まつり,2,祭
まつる,2,祭る
まつる,2,祀る
さいじつ,2,祭日
さいばん,2,裁判
さいほう,2,裁縫
のせる,2,載せる
のる,2,載る
さい,2,際
ざいがく,2,在学
ざいもく,2,材木
ざいりょう,2,材料
つみ,2,罪
ざいさん,2,財産
さっか,2,作家
さぎょう,2,作業
さっきょく,2,作曲
さくしゃ,2,作者
さくせい,2,作成
さくせい,2,作製
さくひん,2,作品
さくもつ,2,作物
さほう,2,作法
けずる,2,削る
さくじょ,2,削除
さく,2,昨
さくいん,2,索引
さくら,2,桜
さじ,2,匙
する,2,刷る
さつえい,2,撮影
こする,2,擦る
すれちがう,2,擦れ違う
さつ,2,札
ころす,2,殺す
ざつおん,2,雑音
ぞうきん,2,雑巾
さび,2,錆び
さびる,2,錆びる
さら,2,皿
さんかく,2,三角
みかづき,2,三日月
さんか,2,参加
さんこう,2,参考
さんりん,2,山林
みじめ,2,惨め
ちらかす,2,散らかす
ちらかる,2,散らかる
ちらす,2,散らす
ちる,2,散る
さんち,2,産地
さんすう,2,算数
そろばん,2,算盤
さんせい,2,賛成,
すっぱい,2,酸っぱい,
さんせい,2,酸性,
さんそ,2,酸素,
のこす,2,残す,
のこらず,2,残らず,
のこり,2,残り,
しあがる,2,仕上がる,
しまい,2,仕舞い,
しまう,2,仕舞う,
しまった,2,しまった,2
しかたがない,2,仕方がない,3
しょうがない,2,しょうがない,2
しよう,2,使用,
さす,2,刺す,
さす,2,差す,
さす,2,指す
さす,2,挿す
さす,2,注す
さす,2,射す
ささる,2,刺さる
しげき,2,刺激
さしみ,2,刺身
しかい,2,司会
よん,2,四
よつかど,2,四つ角
しかく,2,四角
しかくい,2,四角い
しき,2,四季
ししゃごにゅう,2,四捨五入
はじまり,2,始まり
しじゅう,2,始終
しまい,2,姉妹
すがた,2,姿
しせい,2,姿勢
しそん,2,子孫
いちば,2,市場
おもいがけない,2,思いがけない
おもいこむ,2,思い込む
おもいで,2,思い出
おもいきり,2,思い切り
おもいっきり,2,思いっきり
おもいつく,2,思い付く
おもわず,2,思わず
しそう,2,思想
しじ,2,指示
してい,2,指定
しどう,2,指導
ささえる,2,支える
しきゅう,2,支給
ししゅつ,2,支出
してん,2,支店
しはい,2,支配
しはらい,2,支払
しはらう,2,支払う
よす,2,止す
とめる,2,止める
とめる,2,留める
とめる,2,泊める
したい,2,死体
しぼう,2,死亡
し,2,氏
しめい,2,氏名
してつ,2,私鉄
しりつ,2,私立
かみくず,2,紙屑
しへい,2,紙幣
むらさき,2,紫
いたる,2,至る
しきゅう,2,至急
し,2,詩
しじん,2,詩人
ためし,2,試し
ためす,2,試す
しげん,2,資源
しほん,2,資本
しりょう,2,資料
かう,2,飼う
はぐるま,2,歯車
はみがき,2,歯磨き
じけん,2,事件
じじょう,2,事情
じぜん,2,事前
じたい,2,事態
じむ,2,事務
にあう,2,似合う
じどう,2,児童
じいん,2,寺院
もちあげる,2,持ち上げる
じさん,2,持参
とき,2,時
じかんわり,2,時間割
じき,2,時期
じこく,2,時刻
じそく,2,時速
つぐ,2,次ぐ
つぎつぎ,2,次々,
しだいに,2,次第に,
なおす,2,治す,
じしゃく,2,磁石,
しめす,2,示す,
みずから,2,自ら,
じえい,2,自衛,
じさつ,2,自殺,
じち,2,自治,
じしゅう,2,自習,
じしん,2,自信,
じしん,2,自身,
しぜん,2,自然,
しぜんかがく,2,自然科学,2
じたく,2,自宅,
じどう,2,自動,
じまん,2,自慢
まく,2,蒔く
まく,2,撒く
やめる,2,辞める
しき,2,式
なな,2,七
とる,2,執る
とる,2,採る
とる,2,捕る
しゅうちゃく,2,執着
しっぴつ,2,執筆
うしなう,2,失う
しつぎょう,2,失業
しつぼう,2,失望
しつれん,2,失恋
しつ,2,室
しめる,2,湿る
しっけ／しっき,2,湿気
しつど,2,湿度
とっくに,2,とっくに
しつ,2,質
み,2,実
じつに,2,実に
じつは,2,実は
みのる,2,実る
じっかん,2,実感
じっけん,2,実験
じつげん,2,実現
じっこう,2,実行
じっさい,2,実際
じっし,2,実施
じっしゅう,2,実習
じっせき,2,実績,
じつぶつ,2,実物,
じつよう,2,実用,
じつりょく,2,実力,
じつれい,2,実例,
しばい,2,芝居,
しばふ,2,芝生,
しばしば,2,屡々,
しま,2,縞,
うつる,2,写る,
しゃせい,2,写生,
はす,2,斜,
ななめ,2,斜め,
にえる,2,煮える,
にる,2,煮る,
しゃかいかがく,2,社会科学,2
しゃせつ,2,社説,
もの,2,者,
しゃこ,2,車庫,
しゃしょう,2,車掌,
しゃどう,2,車道,
しゃりん,2,車輪,
じゃぐち,2,蛇口,
しゃっきん,2,借金,
もしかしたら,2,もしかしたら,3
もしかすると,2,もしかすると,3
もしも,2,もしも,
わかわかしい,2,若々しい,
じゃくてん,2,弱点,
おも,2,主,
しゅぎ,2,主義,
しゅご,2,主語,
しゅじん,2,主人
しゅちょう,2,主張
しゅふ,2,主婦
しゅやく,2,主役
しゅよう,2,主要
とりだす,2,取り出す
とりけす,2,取り消す
とりあげる,2,取り上げる
とりいれる,2,取り入れる
とれる,2,取れる
まもる,2,守る
てま,2,手間
てくび,2,手首
しゅじゅつ,2,手術
てぬぐい,2,手拭
てあらい,2,手洗い
てつづき,2,手続き
しゅだん,2,手段
てちょう,2,手帳
てつだい,2,手伝い
ていれ,2,手入れ
てじな,2,手品
たね,2,種
しゅるい,2,種類
さけ,2,酒
さかば,2,酒場
しゅしょう,2,首相
しゅと,2,首都
うけもつ,2,受け持つ
うけとり,2,受け取り
うけとる,2,受け取る
じゅけん,2,受験
じゅわき,2,受話器
じゅみょう,2,寿命
じゅよう,2,需要
おさめる,2,収める
おさめる,2,納める
おさめる,2,治める
しゅうかく,2,収穫
しゅうにゅう,2,収入
しゅうい,2,周囲
しゅうへん,2,周辺
しゅうきょう,2,宗教
しゅうしょく,2,就職
しゅうにん,2,就任
しゅう,2,州
しゅうせい,2,修正
しゅうぜん,2,修繕
しゅうり,2,修理
おえる,2,終える
しゅうてん,2,終点
しゅうりょう,2,終了
しゅうじ,2,習字
くさい,2,臭い
ける,2,蹴る
あつまり,2,集り
しゅうかい,2,集会
しゅうきん,2,集金
しゅうごう,2,集合
しゅうだん,2,集団
しゅうちゅう,2,集中
みにくい,2,醜い
すまい,2,住まい
じゅうきょ,2,住居
じゅうたく,2,住宅
じゅうみん,2,住民
したがう,2,従う
したがって,2,従って
いとこ,2,従兄弟
いとこ,2,従姉妹
しる,2,汁
じゅうたい,2,渋滞
じゅう,2,重
おもたい,2,重たい
かさなる,2,重なる
かさねる,2,重ねる
じゅうし,2,重視
じゅうたい,2,重体
じゅうたい,2,重態
じゅうだい,2,重大
じゅうてん,2,重点
じゅうやく,2,重役
じゅうよう,2,重要
じゅうりょう,2,重量
じゅうりょく,2,重力
じゅう,2,銃
やど,2,宿
しゅくはく,2,宿泊
いわい,2,祝
いわう,2,祝う
しゅくじつ,2,祝日
ちぢむ,2,縮む
ちぢめる,2,縮める
ちぢれる,2,縮れる
しゅくしょう,2,縮小
じゅくご,2,熟語
であい,2,出会い,
であう,2,出会う,
であい,2,出合い,
であう,2,出合う,
でくわす,2,出くわす,
しゅっきん,2,出勤,
でむかえ,2,出迎え,
でむかえる,2,出迎える,
しゅつじょう,2,出場,
しゅっしん,2,出身,
できれば,2,できれば,2
でたらめ,2,出鱈目,
しゅっちょう,2,出張,
でいり,2,出入り,
でいりぐち,2,出入口,
しゅっぱん,2,出版,
できる,2,出来る
できごと,2,出来事
できあがり,2,出来上がり
できあがる,2,出来上がる
のべる,2,述べる
じゅつご,2,述語
しゅんかん,2,瞬間
じゅんかん,2,循環
じゅんじょう,2,純情
じゅんすい,2,純粋
めぐる,2,巡る
じゅんさ,2,巡査
じゅん,2,順
じゅんじゅん,2,順々
じゅんじょ,2,順序
じゅんちょう,2,順調
じゅんばん,2,順番
しょり,2,処理
しょ,2,初
しょきゅう,2,初級
しょじゅん,2,初旬
しょほ,2,初歩
ところが,2,ところが
ところで,2,ところで
せい,2,所為
いわゆる,2,いわゆる
ところどころ,2,所々
しょめい,2,署名
かきとり,2,書取り
しょさい,2,書斎
しょせき,2,書籍
しょてん,2,書店
しょどう,2,書道,
しょもつ,2,書物,
かきとめ,2,書留,
しょるい,2,書類,
しょ,2,諸,
じょ,2,助,
たすかる,2,助かる,
たすける,2,助ける,
じょきょうじゅ,2,助教授,
じょしゅ,2,助手,
じょ,2,女,
おんなのひと,2,女の人,3
じょおう,2,女王,
じょし,2,女子,
にょうぼう,2,女房,
じょゆう,2,女優,
ついで,2,序,
じょじょに,2,徐々に,
のぞく,2,除く,
きず,2,傷,
かち,2,勝ち,
かって,2,勝手に,2
しょうはい,2,勝敗,
しょうぶ,2,勝負,
しょうぎょう,2,商業,
しょうしゃ,2,商社,
しょうにん,2,商人,
しょうてん,2,商店,
しょうばい,2,商売,
しょうひん,2,商品,
しょうがくきん,2,奨学金,2
しょうぎ,2,将棋,
こ,2,小
しょう,2,小
こや,2,小屋
しょうがくせい,2,小学生
こづかい,2,小遣い
こゆび,2,小指
しょうすう,2,小数
こむぎ,2,小麦
おじさん,2,おじさん
しょうべん,2,小便
おばさん,2,おばさん
こづつみ,2,小包
すこしも,2,少しも
すくなくとも,2,少なくとも
しょうじょ,2,少女
しょうしょう,2,少々
しょうねん,2,少年,
なお,2,尚,
ゆか,2,床,
とこのま,2,床の間,
うけたまわる,2,承る,
しょうにん,2,承認,
まねく,2,招く,
まつ,2,松,
しょうか,2,消化,
しょうきょくてき,2,消極的,2
しょうどく,2,消毒,
しょうひ,2,消費,
しょうぼう,2,消防,
しょうぼうしゃ,2,消防車,
しょうぼうしょ,2,消防署,
しょうもう,2,消耗,
こがす,2,焦がす,
こげる,2,焦げる
しょうてん,2,焦点
てらす,2,照らす
てる,2,照る
しょうじょう,2,症状
しょう,2,省
はぶく,2,省く
しょうりゃく,2,省略
しょう,2,章
わらい,2,笑い
えがお,2,笑顔
しょうとつ,2,衝突
しょうめい,2,証明
くわしい,2,詳しい
ぞう,2,象
しょう,2,賞
しょうきん,2,賞金
しょうひん,2,賞品
かね,2,鐘
しょうがい,2,障害
しょうじ,2,障子
かみ,2,上
じょう,2,上
のぼり,2,上り
じょうげ,2,上下
じょうきゅう,2,上級
じょうきょう,2,上京
じょうじゅん,2,上旬
じょうたつ,2,上達
じょうとう,2,上等
じょうひん,2,上品
のせる,2,乗せる
のりこし,2,乗越し
のりかえ,2,乗り換え
じょうきゃく,2,乗客
じょうしゃ,2,乗車
じょうだん,2,冗談
しろ,2,城
ば,2,場
ばめん,2,場面
つねに,2,常に
じょうしき,2,常識
じょうほう,2,情報
じょうけん,2,条件
じょうきょう,2,状況
じょうたい,2,状態
たたむ,2,畳む
むす,2,蒸す
じょうき,2,蒸気
むしあつい,2,蒸し暑い
じょうはつ,2,蒸発
ゆずる,2,譲る
かざり,2,飾り
ふく,2,拭く
しょくぶつ,2,植物
うえき,2,植木
しょく,2,職
しょくぎょう,2,職業
しょくば,2,職場
しょくにん,2,職人
ふれる,2,触れる
くう,2,食う
しょくえん,2,食塩
しょっき,2,食器
しょくたく,2,食卓
しょくひん,2,食品
しょくもつ,2,食物
しょくよく,2,食欲
しょくりょう,2,食料
しょくりょう,2,食糧
しり,2,尻
しっぽ,2,尻尾
のばす,2,伸ばす
しんじる,2,信じる
しんずる,2,信ずる
しんこう,2,信仰
しんごう,2,信号
しんよう,2,信用
しんらい,2,信頼
おかす,2,侵す
しんにゅう,2,侵入
くちびる,2,唇
ねまき,2,寝巻
ねまき,2,寝間着
しんだい,2,寝台
しんぱん,2,審判
しんしん,2,心身
しんぞう,2,心臓
こころあたり,2,心当たり
こころえる,2,心得る
しんり,2,心理
しんちょう,2,慎重
ふりがな,2,振り仮名
ふりむく,2,振り向く
ふる,2,振る
ふるまう,2,振舞う
しん,2,新,
あらた,2,新た,
しんかんせん,2,新幹線,
しんせん,2,新鮮,
しんりん,2,森林,
つける,2,浸ける,
ふかまる,2,深まる,
しんこく,2,深刻,
しんや,2,深夜,
もうしこむ,2,申し込む,
もうしわけ,2,申し訳,
もうしわけない,2,申し訳ない,2
しんせい,2,申請,
まっか,2,真っ赤,
まっくら,2,真暗,
しんくう,2,真空,
しんけん,2,真剣
まっくろ,2,真黒
まね,2,真似
まねる,2,真似る
まっさお,2,真青
まっさき,2,真先
まっしろ,2,真白
まっしろい,2,真白い
かみ,2,神
しんけい,2,神経
かみさま,2,神様
しんわ,2,神話
しん,2,芯
おや,2,親
したしい,2,親しい
おやゆび,2,親指
しんせき,2,親戚
しんせつ,2,親切
しんゆう,2,親友
しんるい,2,親類
みる,2,診る
しんさつ,2,診察
しんだん,2,診断
み,2,身
しんたい,2,身体
しんちょう,2,身長
みぶん,2,身分
つらい,2,辛い
すすめる,2,進める
しんがく,2,進学
しんぽ,2,進歩
はり,2,針
はりがね,2,針金,
しんろ,2,針路,
ふるえる,2,震える,
にんげん,2,人間,
にんき,2,人気,
じんこう,2,人工,
ひとごみ,2,人込み,
ひとさしゆび,2,人差し指,
じんじ,2,人事,
じんしゅ,2,人種,
じんせい,2,人生,
じんぞう,2,人造,
ひとどおり,2,人通り,
じんぶつ,2,人物,
じんぶんかがく,2,人文科学,2
じんめい,2,人命,
じんるい,2,人類
ちりがみ,2,塵紙
はなはだしい,2,甚だしい
す,2,酢
ず,2,図
ずかん,2,図鑑
ずけい,2,図形
としょ,2,図書
ずうずうしい,2,図々しい
ずひょう,2,図表
ふぶき,2,吹雪
すいちょく,2,垂直
すいせん,2,推薦
すいてい,2,推定
すいさん,2,水産
すいじゅん,2,水準
すいじょうき,2,水蒸気
すいそ,2,水素
みずぎ,2,水着
すいてき,2,水滴
すいとう,2,水筒
すいぶん,2,水分
すいへい,2,水平
すいへいせん,2,水平線
すいめん,2,水面
すいよう／すい,2,水曜
すいよう／すい,2,水
たく,2,炊く
すいじ,2,炊事
すいみん,2,睡眠
つい,2,遂
ついに,2,遂に
よう,2,酔う
よっぱらい,2,酔っぱらい
よっぱらい,2,酔払い
ずいひつ,2,随筆
かず,2,数
すう,2,数
かぞえる,2,数える
すうじ,2,数字
すぎ,2,杉
すむ,2,澄む
すんぽう,2,寸法
よのなか,2,世の中
せけん,2,世間
せいき,2,世紀
せともの,2,瀬戸物
ぜひ,2,是非
ぜひとも,2,是非とも
せいげん,2,制限
せいど,2,制度
いきおい,2,勢い
せい,2,姓
せい,2,性
せいかく,2,性格
せいしつ,2,性質
せいのう,2,性能
せいべつ,2,性別
なる,2,成る
せいこう,2,成功
せいじん,2,成人
せいせき,2,成績
せいちょう,2,成長
せいぶん,2,成分
せいりつ,2,成立,
せいとう,2,政党,
せいふ,2,政府,
ととのう,2,整う,
せいすう,2,整数,
せいび,2,整備,
せいり,2,整理,
せい,2,正,
まさに,2,正に,
まさに,2,将に,2
せいかく,2,正確,
しょうご,2,正午,
せいしき,2,正式,
しょうじき,2,正直,
せいほうけい,2,正方形,
しょうみ,2,正味,
しょうめん,2,正面
せいもん,2,正門
きよい,2,清い
せいけつ,2,清潔
せいしょ,2,清書
せいそう,2,清掃
せい,2,生
なま,2,生
はえる,2,生える
いきいき,2,生き生き
しょうじる,2,生じる
しょうずる,2,生ずる
うまれ,2,生まれ
なる,2,生る
なまいき,2,生意気
いけばな,2,生花
あいにく,2,生憎
せいぞん,2,生存
きじ,2,生地
せいねんがっぴ,2,生年月日
いきもの,2,生物
せいぶつ,2,生物
せいめい,2,生命
さかり,2,盛り
もる,2,盛る
せいしん,2,精神
せいぜい,2,せいぜい
せいさく,2,製作
せいさく,2,制作
せいぞう,2,製造
せいひん,2,製品
せいれき,2,西暦
ちかう,2,誓う,
せいきゅう,2,請求,
せいしょうねん,2,青少年,
せいねん,2,青年,
あおじろい,2,青白い,
ぜい,2,税,
ぜいかん,2,税関,
ぜいきん,2,税金,
おしい,2,惜しい,
せきたん,2,石炭,
せきゆ,2,石油,
つむ,2,積む,
せっきょくてき,2,積極的,2
せきにん,2,責任,
あかんぼう,2,赤ん坊,
せきどう,2,赤道,
あと,2,跡
あと,2,痕
きれる,2,切れる
せっする,2,接する
せっきん,2,接近
せつぞく,2,接続
おり,2,折
せっかく,2,折角
せっけい,2,設計
せつび,2,設備
ふし,2,節
せつやく,2,節約
せつ,2,説
たえず,2,絶えず
ぜったい,2,絶対
ぜつめつ,2,絶滅
した,2,舌,
せんせんげつ,2,先々月,2
せんせんしゅう,2,先々週,2
せんぞ,2,先祖,
せんたん,2,先端,
さきほど,2,先程,
せんとう,2,先頭,
せんじつ,2,先日,
ちぎる,2,契る,
うらなう,2,占う,
しめる,2,占める,
せんでん,2,宣伝,
せんこう,2,専攻,
せんせい,2,専制,
とがる,2,尖る,
たたかい,2,戦い,
たたかう,2,戦う
あおぐ,2,扇ぐ
せんす,2,扇子
せんぷうき,2,扇風機
せん,2,栓
いずみ,2,泉
せんざい,2,洗剤
せんめん,2,洗面
もぐる,2,潜る
いる,2,煎る
いる,2,炒る
せんろ,2,線路
うらやましい,2,羨ましい
うらやむ,2,羨む
ふなびん,2,船便
せんきょ,2,選挙
せんしゅ,2,選手
せんたく,2,選択
ぜん,2,前
ぜんご,2,前後
ぜんしゃ,2,前者
ぜんしん,2,前進
ぜん,2,善
ようやく,2,漸く
しかも,2,しかも
ぜん,2,全
まったく,2,全く
すべて,2,全て
ぜんいん,2,全員
ぜんこく,2,全国
ぜんしゅう,2,全集
ぜんしん,2,全身
ぜんたい,2,全体
ぜんぱん,2,全般
ぜんりょく,2,全力
ねらい,2,狙い
ねらう,2,狙う
そせん,2,祖先
あらすじ,2,粗筋
そまつ,2,粗末
そしつ,2,素質
しろうと,2,素人
すなお,2,素直
すてき,2,素敵
くみ,2,組
くみあわせ,2,組み合わせ
くみたてる,2,組み立てる
くむ,2,組む
くみあい,2,組合
そしき,2,組織
うったえる,2,訴える
さかのぼる,2,遡る
ねずみ,2,鼠
そうさく,2,創作
ふたご,2,双子
そうこ,2,倉庫
さわやか,2,爽やか
そうぞう,2,想像
はく,2,掃く
かく,2,掻く
そうさ,2,操作
はやくち,2,早口
さっそく,2,早速
す,2,巣
こぐ,2,漕ぐ,
あらそう,2,争う,
そうい,2,相違,
そうご,2,相互,
あいて,2,相手,
そうぞく,2,相続,
そうとう,2,相当,
あいかわらず,2,相変わらず,
すもう,2,相撲,
まどぐち,2,窓口,
そう,2,総,
そうりだいじん,2,総理大臣,2
くたびれる,2,くたびれる,
ぞうり,2,草履,
そうしき,2,葬式,
そうち,2,装置,
おくりがな,2,送り仮名,2
そうべつ,2,送別,
そうりょう,2,送料,
あう,2,遭う,
しも,2,霜,
さわがしい,2,騒がしい,
さわぎ,2,騒ぎ,
そうおん,2,騒音,
そうぞうしい,2,騒々しい,
ぞう,2,像,
ます,2,増す,
ふやす,2,増やす,
ふやす,2,殖やす,
ぞうげん,2,増減,
ぞうだい,2,増大,
にくい,2,憎い,
にくむ,2,憎む
にくらしい,2,憎らしい
つくる,2,造る
ぞうせん,2,造船
すなわち,2,即ち
いき,2,息
たば,2,束
そくてい,2,測定
そくりょう,2,測量
たる,2,足る
あしもと,2,足元
あしあと,2,足跡
たび,2,足袋
そくたつ,2,速達
そくど,2,速度
そくりょく,2,速力
ぞくする,2,属する,
つづき,2,続き,
ぞくぞく,2,続々,
そで,2,袖,
そのため,2,そのため,2
そのほか,2,そのほか,2
そのころ,2,そのころ,2
そのうえ,2,そのうえ,2
そのうち,2,そのうち,2
そのまま,2,そのまま,
それでも,2,それでも,
それと,2,それと,
それとも,2,それとも,
それなのに,2,それなのに,
それなら,2,それなら,2
そろう,2,揃う,
そろえる,2,揃える
そんじる,2,存じる
そんざい,2,存在
まご,2,孫
そんけい,2,尊敬
そんちょう,2,尊重
そん,2,損
そんがい,2,損害
そんとく,2,損得
た,2,他
ほか,2,他
たにん,2,他人
たしょう,2,多少
たいこ,2,太鼓
たいよう,2,太陽
つば,2,唾
だとう,2,妥当
うちあわせ,2,打ち合わせ
うちあわせる,2,打ち合わせる
うちけす,2,打ち消す
ぶつ,2,打つ
ぶつかる,2,ぶつかる
ぶつける,2,ぶつける
だえん,2,楕円
たいいく,2,体育
たいおん,2,体温
たいけい,2,体系
たいじゅう,2,体重
